departamento,anio,tasa_desercion
Quindío,2018,0.04226447098734893
Risaralda,2018,0.07372754491017965
Santander,2018,0.07809047185753282
Sucre,2018,0.11360060419157908
Tolima,2018,0.10628269783664043
Valle Del Cauca,2018,0.0983250379665451
Vaupés,2018,0.02857142857142857
Vichada,2018,0.2345679012345679
Departamento de oferta del programa,2018,2018.0
Amazonas,2018,0.051643192488262914
Antioquia,2018,0.0987069242810885
Arauca,2018,0.10826542491268917
"Archipiélago De San Andrés, Providencia Y Santa Catalina",2018,0.17736289381563594
Atlántico,2018,0.12366521178182217
Bogotá D.C.,2018,0.13572563712923544
Bolívar,2018,0.13074538347486184
Boyacá,2018,0.1212753706635958
Caldas,2018,0.0788088044885628
Caquetá,2018,0.07514450867052024
Casanare,2018,0.1425925925925926
Cauca,2018,0.06724324324324324
Cesar,2018,0.1120978120978121
Chocó,2018,0.10840108401084012
Córdoba,2018,0.11375075498288706
Cundinamarca,2018,0.09647473090312512
Guainía,2018,0.1318407960199005
Guaviare,2018,0.05921539600296077
Huila,2018,0.08707784085442125
La Guajira,2018,0.1586116812838216
Magdalena,2018,0.16371537208039108
Meta,2018,0.10133570792520036
Nariño,2018,0.08960754589860198
Norte De Santander,2018,0.08717538953256093
Putumayo,2018,0.13377400062952471
Quindío,2018,0.10251757768201407
Risaralda,2018,0.08514381212067904
Santander,2018,0.140784447865002
Sucre,2018,0.132043530834341
Tolima,2018,0.08316529178124045
Valle Del Cauca,2018,0.11059935639581657
Vaupés,2018,0.20279720279720279
Vichada,2018,0.0415944540727903
Departamento de oferta del programa,2018,2018.0
Amazonas,2018,0.13333333333333333
Antioquia,2018,0.11049304677623262
"Archipiélago De San Andrés, Providencia Y Santa Catalina",2018,0.23333333333333334
Atlántico,2018,0.20861507638367144
Bogotá D.C.,2018,0.18898950058330094
Bolívar,2018,0.1740024681201152
Boyacá,2018,0.3407707910750507
Caldas,2018,0.0532724505327245
Caquetá,2018,0.16260162601626016
Casanare,2018,0.17747440273037543
Cauca,2018,0.21428571428571427
Cesar,2018,0.15384615384615385
Chocó,2018,0.1
Córdoba,2018,0.15182186234817813
Cundinamarca,2018,0.08179012345679013
Guainía,2018,0.1
Huila,2018,0.14409937888198757
La Guajira,2018,0.19294990723562153
Magdalena,2018,0.18780251694094868
Meta,2018,0.14030384271671134
Nariño,2018,0.15321477428180574
Norte De Santander,2018,0.0852233676975945
Putumayo,2018,0.12698412698412698
Quindío,2018,0.1077490774907749
Risaralda,2018,0.17134192570128887
Santander,2018,0.18553960659223817
Sucre,2018,0.14533492822966507
Tolima,2018,0.13293380550258785
Valle Del Cauca,2018,0.18591749644381222
Departamento de oferta del programa,2018,2018.0
Amazonas,2018,0.045454545454545456
Antioquia,2018,0.09818499400969645
Arauca,2018,0.10826542491268917
"Archipiélago De San Andrés, Providencia Y Santa Catalina",2018,0.17314930991217065
Atlántico,2018,0.09981366241254438
Bogotá D.C.,2018,0.12166818168489575
Bolívar,2018,0.1268856670948798
Boyacá,2018,0.08496896493876867
Caldas,2018,0.08891566265060241
Caquetá,2018,0.06661379857256146
Casanare,2018,0.12960609911054638
Cauca,2018,0.06679679028410324
Cesar,2018,0.11181653278051308
Chocó,2018,0.10851648351648352
Córdoba,2018,0.0975609756097561
Cundinamarca,2018,0.09727790673137793
Guainía,2018,0.1326530612244898
Guaviare,2018,0.05921539600296077
Huila,2018,0.08229036295369212
La Guajira,2018,0.15477178423236515
Magdalena,2018,0.15149033737307566
Meta,2018,0.09163701067615658
Nariño,2018,0.08067614291202459
Norte De Santander,2018,0.08743218806509946
Putumayo,2018,0.13391136801541426
Quindío,2018,0.10156773415516548
Risaralda,2018,0.07383084577114428
Santander,2018,0.1382488479262673
Sucre,2018,0.12302070645554203
Tolima,2018,0.06877264849535214
Valle Del Cauca,2018,0.0981962988990396
Vaupés,2018,0.20279720279720279
Vichada,2018,0.0415944540727903
Amazonas,2019,0.2073732718894009
Antioquia,2019,0.0743939453886719
Arauca,2019,0.10175202156334232
"Archipiélago De San Andrés, Providencia Y Santa Catalina",2019,0.02631578947368421
Atlántico,2019,0.08538767134099819
Bogotá D.C.,2019,0.09182105325111008
Bolívar,2019,0.08808678282099656
Boyacá,2019,0.059704875100725224
Caldas,2019,0.04677911292397016
Caquetá,2019,0.08402935965578334
Casanare,2019,0.10453648915187377
Cauca,2019,0.08384432486547366
Cesar,2019,0.1041421190972537
Chocó,2019,0.10052970981114694
Córdoba,2019,0.07206486185538312
Cundinamarca,2019,0.07267388511653515
Guainía,2019,0.3229166666666667
Guaviare,2019,0.1525096525096525
Huila,2019,0.08346359717682725
La Guajira,2019,0.11099676565715966
Magdalena,2019,0.050656501482422706
Meta,2019,0.09671244676269321
Nariño,2019,0.065806979838297
Norte De Santander,2019,0.049560038741319264
Putumayo,2019,0.09238451935081149
Quindío,2019,0.09775149656884216
Risaralda,2019,0.07826758904916102
Santander,2019,0.07338593504452592
Sucre,2019,0.09889974038818149
Tolima,2019,0.09469530907496712
Valle Del Cauca,2019,0.08182759936753721
Vaupés,2019,0.05555555555555555
Vichada,2019,0.13114754098360656
Departamento de oferta del programa,2019,2019.0
Amazonas,2019,0.26666666666666666
Antioquia,2019,0.1315959455430786
Arauca,2019,0.16417910447761194
"Archipiélago De San Andrés, Providencia Y Santa Catalina",2019,0.22058823529411764
Atlántico,2019,0.17137219186399513
Bogotá D.C.,2019,0.16368806815477607
Bolívar,2019,0.13597162331339546
Boyacá,2019,0.09592145015105741
Caldas,2019,0.08854850474106492
Caquetá,2019,0.19343065693430658
Casanare,2019,0.14849187935034802
Cauca,2019,0.09755118426334805
Cesar,2019,0.2056338028169014
Chocó,2019,0.6094674556213018
Córdoba,2019,0.15889691398555483
Cundinamarca,2019,0.07302353651176825
Guainía,2019,0.375
Guaviare,2019,0.3333333333333333
Huila,2019,0.13726602382302894
La Guajira,2019,0.1903435468895079
Magdalena,2019,0.1375821952453212
Meta,2019,0.2565582371458552
Nariño,2019,0.10785749145924842
Norte De Santander,2019,0.11658177702320317
Putumayo,2019,0.09271523178807947
Quindío,2019,0.1224400871459695
Risaralda,2019,0.12220717670954638
Santander,2019,0.17340179717586648
Sucre,2019,0.12179775280898876
Tolima,2019,0.17916736895331198
Valle Del Cauca,2019,0.1490924977163509
Vichada,2019,0.5
Departamento de oferta del programa,2019,2019.0
Amazonas,2019,0.0
Antioquia,2019,0.1343607553722596
Arauca,2019,0.0
"Archipiélago De San Andrés, Providencia Y Santa Catalina",2019,0.22058823529411764
Atlántico,2019,0.19489350782653322
Bogotá D.C.,2019,0.20557756781469064
Bolívar,2019,0.11917308471828131
Boyacá,2019,0.06975533576262363
Caldas,2019,0.052806972571135605
Caquetá,2019,0.3125
Casanare,2019,0.13071895424836602
Cauca,2019,0.14285714285714285
Cesar,2019,0.20833333333333334
Chocó,2019,0.9479166666666666
Córdoba,2019,0.1630669546436285
Cundinamarca,2019,0.058361391694725026
Guainía,2019,0.75
Huila,2019,0.15164520743919885
La Guajira,2019,0.14954682779456194
Magdalena,2019,0.18164967562557924
Meta,2019,0.376720901126408
Nariño,2019,0.09936575052854123
Norte De Santander,2019,0.08585164835164835
Putumayo,2019,0.0
Quindío,2019,0.11147976111479761
Risaralda,2019,0.13658804168952277
Santander,2019,0.2961910176236498
Sucre,2019,0.11634904714142427
Tolima,2019,0.21104853848216681
Valle Del Cauca,2019,0.18455903071287685
Departamento de oferta del programa,2019,2019.0
Amazonas,2019,0.3076923076923077
Antioquia,2019,0.13123860288960584
Arauca,2019,0.16541353383458646
Atlántico,2019,0.1373095503530286
Bogotá D.C.,2019,0.12676844555873926
Bolívar,2019,0.13945092771387793
Boyacá,2019,0.12042905899561189
Caldas,2019,0.13574813811780637
Caquetá,2019,0.18604651162790697
Casanare,2019,0.192
Cauca,2019,0.09703613479496549
Cesar,2019,0.20521172638436483
Chocó,2019,0.1643835616438356
Córdoba,2019,0.152428810720268
Cundinamarca,2019,0.07622549019607844
Guainía,2019,0.0
Guaviare,2019,0.3333333333333333
Huila,2019,0.12781954887218044
La Guajira,2019,0.25542168674698795
Magdalena,2019,0.08463251670378619
Meta,2019,0.16982836495031617
Nariño,2019,0.11040609137055837
Norte De Santander,2019,0.1282184655396619
Putumayo,2019,0.09487951807228916
Quindío,2019,0.1434010152284264
Risaralda,2019,0.11578947368421053
Santander,2019,0.16121020546398734
Sucre,2019,0.1262214983713355
Tolima,2019,0.12522686025408347
Valle Del Cauca,2019,0.13516951496045573
Vichada,2019,0.5
Amazonas,2020,0.17712177121771217
Antioquia,2020,0.08141355030338564
Arauca,2020,0.09116214335421016
"Archipiélago De San Andrés, Providencia Y Santa Catalina",2020,0.09803921568627451
Atlántico,2020,0.08289891926255563
Bogotá D.C.,2020,0.09142149675821849
Bolívar,2020,0.08500855705126567
Boyacá,2020,0.05118542193388351
Caldas,2020,0.048553495418800954
Caquetá,2020,0.0636545737814378
Casanare,2020,0.0998700876908087
Cauca,2020,0.08585660914428038
Cesar,2020,0.09551639916259595
Chocó,2020,0.11465089660434949
Córdoba,2020,0.08437340804890474
Cundinamarca,2020,0.06855608899901915
Guainía,2020,0.20909090909090908
Guaviare,2020,0.15019762845849802
Huila,2020,0.0724833918673042
La Guajira,2020,0.142296918767507
Magdalena,2020,0.05002253267237494
Meta,2020,0.08263788098693758
Nariño,2020,0.042737530222978416
Norte De Santander,2020,0.047746856900692185
Putumayo,2020,0.11171171171171171
Quindío,2020,0.06948429623885227
Risaralda,2020,0.0697320001486823
Santander,2020,0.07052265934243476
Sucre,2020,0.09629164705267011
Tolima,2020,0.08020195701711273
Valle Del Cauca,2020,0.07513720170191775
Vaupés,2020,0.03125
Vichada,2020,0.11428571428571428
Departamento de oferta del programa,2020,2020.0
Amazonas,2020,0.07692307692307693
Antioquia,2020,0.13020672631903735
Arauca,2020,0.2727272727272727
"Archipiélago De San Andrés, Providencia Y Santa Catalina",2020,0.17307692307692307
Atlántico,2020,0.1706935758953951
Bogotá D.C.,2020,0.14890426322886344
Bolívar,2020,0.13060526128181366
Boyacá,2020,0.09525959367945824
Caldas,2020,0.07967528562838244
Caquetá,2020,0.1373134328358209
Casanare,2020,0.12019826517967781
Cauca,2020,0.10279101429543908
Cesar,2020,0.16062176165803108
Chocó,2020,0.12554112554112554
Córdoba,2020,0.12970027247956403
Cundinamarca,2020,0.05384140697315643
Guainía,2020,0.3
Guaviare,2020,0.25
Huila,2020,0.10083620265617314
La Guajira,2020,0.22337662337662337
Magdalena,2020,0.10560870380791597
Meta,2020,0.10334212840809147
Nariño,2020,0.12112068965517242
Norte De Santander,2020,0.08988553199474573
Putumayo,2020,0.09951219512195122
Quindío,2020,0.11907066795740562
Risaralda,2020,0.11368987554658594
Santander,2020,0.1609860456070404
Sucre,2020,0.102088948787062
Tolima,2020,0.0966944701884461
Valle Del Cauca,2020,0.13617977528089886
Vichada,2020,0.2
Departamento de oferta del programa,2020,2020.0
Amazonas,2020,0.0
Antioquia,2020,0.08710250839423267
Arauca,2020,0.0
"Archipiélago De San Andrés, Providencia Y Santa Catalina",2020,0.17307692307692307
Atlántico,2020,0.2037712895377129
Bogotá D.C.,2020,0.15761413764174176
Bolívar,2020,0.12244897959183673
Boyacá,2020,0.0912906610703043
Caldas,2020,0.04261979292078016
Caquetá,2020,0.11538461538461539
Casanare,2020,0.09508716323296355
Cauca,2020,0.16666666666666666
Cesar,2020,0.0
Chocó,2020,0.03773584905660377
Córdoba,2020,0.12795436022819887
Cundinamarca,2020,0.04133430021754895
Guainía,2020,0.0
Huila,2020,0.09869203329369798
La Guajira,2020,0.17084826762246116
Magdalena,2020,0.11499540018399264
Meta,2020,0.10263396911898275
Nariño,2020,0.15852205005959474
Norte De Santander,2020,0.07398932112890923
Putumayo,2020,0.21052631578947367
Quindío,2020,0.10324729392173189
Risaralda,2020,0.1337579617834395
Santander,2020,0.12148337595907928
Sucre,2020,0.08947700063011972
Tolima,2020,0.07879656160458452
Valle Del Cauca,2020,0.1529027902790279
Departamento de oferta del programa,2020,2020.0
Amazonas,2020,0.09090909090909091
Antioquia,2020,0.13609387644995954
Arauca,2020,0.27631578947368424
Atlántico,2020,0.12423103212576897
Bogotá D.C.,2020,0.14131408895806802
Bolívar,2020,0.13212654373202504
Boyacá,2020,0.098256735340729
Caldas,2020,0.14125650260104042
Caquetá,2020,0.1413427561837456
Casanare,2020,0.21022727272727273
Cauca,2020,0.09847383720930232
Cesar,2020,0.17032967032967034
Chocó,2020,0.2
Córdoba,2020,0.13322368421052633
Cundinamarca,2020,0.05722124240642759
Guainía,2020,0.5
Guaviare,2020,0.25
Huila,2020,0.10234899328859061
La Guajira,2020,0.36163522012578614
Magdalena,2020,0.09082125603864734
Meta,2020,0.10400682011935208
Nariño,2020,0.099932478055368
Norte De Santander,2020,0.09507217521154804
Putumayo,2020,0.09741550695825049
Quindío,2020,0.14104046242774568
Risaralda,2020,0.10320102432778488
Santander,2020,0.16423722570120508
Sucre,2020,0.1165821868211441
Tolima,2020,0.1294838145231846
Valle Del Cauca,2020,0.12783516730294184
Vichada,2020,0.2
Amazonas,2021,0.15185185185185185
Antioquia,2021,0.08226111418557462
Arauca,2021,0.10833333333333334
"Archipiélago De San Andrés, Providencia Y Santa Catalina",2021,0.1076923076923077
Atlántico,2021,0.09489237194507509
Bogotá D.C.,2021,0.10584021619493338
Bolívar,2021,0.08938911588499235
Boyacá,2021,0.0641697528707521
Caldas,2021,0.06530671087724357
Caquetá,2021,0.05491394927536232
Casanare,2021,0.14034302759134973
Cauca,2021,0.10538485793364398
Cesar,2021,0.0985325834143866
Chocó,2021,0.09559032716927454
Córdoba,2021,0.06851156113503772
Cundinamarca,2021,0.07122969275839527
Guainía,2021,0.12807881773399016
Guaviare,2021,0.12903225806451613
Huila,2021,0.08325018956778545
La Guajira,2021,0.12737503653902368
Magdalena,2021,0.037838667587689
Meta,2021,0.10213914849428868
Nariño,2021,0.07775151823376313
Norte De Santander,2021,0.04240672727637626
Putumayo,2021,0.11147757255936676
Quindío,2021,0.06447608616283315
Risaralda,2021,0.06583448577043453
Santander,2021,0.0812662870379307
Sucre,2021,0.10770266371766515
Tolima,2021,0.08036593370528389
Valle Del Cauca,2021,0.0874309711980424
Vaupés,2021,0.25773195876288657
Vichada,2021,0.12751677852348994
Departamento de oferta del programa,2021,2021.0
Amazonas,2021,0.18181818181818182
Antioquia,2021,0.12419320519185757
Arauca,2021,0.13636363636363635
"Archipiélago De San Andrés, Providencia Y Santa Catalina",2021,0.21465968586387435
Atlántico,2021,0.2112001197873774
Bogotá D.C.,2021,0.2033932513402712
Bolívar,2021,0.20884916855907992
Boyacá,2021,0.08060109289617487
Caldas,2021,0.16975200838281523
Caquetá,2021,0.13141025641025642
Casanare,2021,0.20942982456140352
Cauca,2021,0.11598857958601
Cesar,2021,0.19239904988123516
Chocó,2021,0.10877192982456141
Córdoba,2021,0.14559894109861019
Cundinamarca,2021,0.05561312607944732
Guainía,2021,0.375
Guaviare,2021,0.23809523809523808
Huila,2021,0.13179916317991633
La Guajira,2021,0.22482967448902347
Magdalena,2021,0.11258898463844136
Meta,2021,0.13407015857760693
Nariño,2021,0.15151515151515152
Norte De Santander,2021,0.11361926260346125
Putumayo,2021,0.1009009009009009
Quindío,2021,0.10526315789473684
Risaralda,2021,0.11283292978208233
Santander,2021,0.14540219542918842
Sucre,2021,0.1424821897262842
Tolima,2021,0.12093647479868774
Valle Del Cauca,2021,0.19316329677106736
Vaupés,2021,0.0
Vichada,2021,0.0
Departamento de oferta del programa,2021,2021.0
Amazonas,2021,0.0
Antioquia,2021,0.12964930924548354
Arauca,2021,0.0
"Archipiélago De San Andrés, Providencia Y Santa Catalina",2021,0.21465968586387435
Atlántico,2021,0.23353530031612224
Bogotá D.C.,2021,0.22499235665249173
Bolívar,2021,0.10528523489932885
Boyacá,2021,0.05954258675078864
Caldas,2021,0.17247007616974971
Casanare,2021,0.17084282460136674
Cauca,2021,0.14285714285714285
Cesar,2021,0.14285714285714285
Chocó,2021,0.05847953216374269
Córdoba,2021,0.16666666666666666
Cundinamarca,2021,0.043594902749832326
Huila,2021,0.16644823066841416
La Guajira,2021,0.22342342342342342
Magdalena,2021,0.14124597207303974
Meta,2021,0.0869120654396728
Nariño,2021,0.48148148148148145
Norte De Santander,2021,0.13318025258323765
Putumayo,2021,0.09523809523809523
Quindío,2021,0.1123076923076923
Risaralda,2021,0.17039106145251395
Santander,2021,0.1341692789968652
Sucre,2021,0.16009463722397477
Tolima,2021,0.12110651274232194
Valle Del Cauca,2021,0.22491617229816868
Departamento de oferta del programa,2021,2021.0
Amazonas,2021,0.2
Antioquia,2021,0.12335270524678726
Arauca,2021,0.13846153846153847
Atlántico,2021,0.18178664353859497
Bogotá D.C.,2021,0.18544438285291945
Bolívar,2021,0.230762403479187
Boyacá,2021,0.10123647604327667
Caldas,2021,0.1648780487804878
Caquetá,2021,0.13141025641025642
Casanare,2021,0.2452431289640592
Cauca,2021,0.11578568860122258
Cesar,2021,0.195
Chocó,2021,0.18421052631578946
Córdoba,2021,0.11507293354943274
Cundinamarca,2021,0.059781344498720634
Guainía,2021,0.375
Guaviare,2021,0.23809523809523808
Huila,2021,0.10879025239338555
La Guajira,2021,0.23222748815165878
Magdalena,2021,0.046468401486988845
Meta,2021,0.17588395285584768
Nariño,2021,0.13202042304886943
Norte De Santander,2021,0.10978627671541058
Putumayo,2021,0.1009549795361528
Quindío,2021,0.10069790628115653
Risaralda,2021,0.07373271889400922
Santander,2021,0.1462705374884893
Sucre,2021,0.12651894210150108
Tolima,2021,0.12056737588652482
Valle Del Cauca,2021,0.17669097477754733
Vaupés,2021,0.0
Vichada,2021,0.0
Amazonas,2022,0.17073170731707318
Antioquia,2022,0.07610707597718194
Arauca,2022,0.1235340109460516
"Archipiélago De San Andrés, Providencia Y Santa Catalina",2022,0.21176470588235294
Atlántico,2022,0.07917252695733708
Bogotá D.C.,2022,0.09846054786730303
Bolívar,2022,0.07725094577553594
Boyacá,2022,0.04986193472454846
Caldas,2022,0.07063773250664304
Caquetá,2022,0.08035196286985109
Casanare,2022,0.0899581589958159
Cauca,2022,0.07441211210136368
Cesar,2022,0.09028661228765995
Chocó,2022,0.07602115104605717
Córdoba,2022,0.06048678841200475
Cundinamarca,2022,0.0630515532211891
Guainía,2022,0.15813953488372093
Guaviare,2022,0.10661764705882353
Huila,2022,0.07881032287929637
La Guajira,2022,0.11775118600863839
Magdalena,2022,0.047188220684761396
Meta,2022,0.0922226608764311
Nariño,2022,0.06115610978381213
Norte De Santander,2022,0.04352966677833173
Putumayo,2022,0.10265087422447829
Quindío,2022,0.0741618692854724
Risaralda,2022,0.07879109225874867
Santander,2022,0.07383888236901757
Sucre,2022,0.08693568484616122
Tolima,2022,0.09984773505900267
Valle Del Cauca,2022,0.07182507987220448
Vaupés,2022,0.45977011494252873
Vichada,2022,0.18466898954703834
Departamento de oferta del programa,2022,2022.0
Amazonas,2022,0.06060606060606061
Antioquia,2022,0.14286712146965005
Arauca,2022,0.13924050632911392
"Archipiélago De San Andrés, Providencia Y Santa Catalina",2022,0.34767441860465115
Atlántico,2022,0.13796181843153413
Bogotá D.C.,2022,0.18390252534189439
Bolívar,2022,0.10378265047610728
Boyacá,2022,0.08255126868265554
Caldas,2022,0.07884195193008012
Caquetá,2022,0.0748792270531401
Casanare,2022,0.12220762155059132
Cauca,2022,0.08029837648091268
Cesar,2022,0.14738805970149255
Chocó,2022,0.13963963963963963
Córdoba,2022,0.11039426523297491
Cundinamarca,2022,0.05188356164383562
Guainía,2022,0.25
Guaviare,2022,0.2413793103448276
Huila,2022,0.10343061955965181
La Guajira,2022,0.1444776119402985
Magdalena,2022,0.1496625645097261
Meta,2022,0.10592627158189453
Nariño,2022,0.09725315515961395
Norte De Santander,2022,0.08702882483370289
Putumayo,2022,0.10914801727522576
Quindío,2022,0.12335092348284961
Risaralda,2022,0.10890180483328235
Santander,2022,0.10879600748596381
Sucre,2022,0.12534435261707988
Tolima,2022,0.10789814415192059
Valle Del Cauca,2022,0.1472185527667694
Vichada,2022,0.0
Departamento de oferta del programa,2022,2022.0
Amazonas,2022,0.034482758620689655
Antioquia,2022,0.1144587589180311
Arauca,2022,0.0
"Archipiélago De San Andrés, Providencia Y Santa Catalina",2022,0.29975429975429974
Atlántico,2022,0.1818988193552334
Bogotá D.C.,2022,0.18942960142425413
Bolívar,2022,0.10502475508269252
Boyacá,2022,0.06955613577023499
Caldas,2022,0.09171385797044848
Caquetá,2022,0.0
Casanare,2022,0.12193823216187434
Cauca,2022,0.13157894736842105
Cesar,2022,0.14414414414414414
Chocó,2022,0.20287539936102236
Córdoba,2022,0.1369216241737488
Cundinamarca,2022,0.03718309859154929
Huila,2022,0.1297456690011058
La Guajira,2022,0.15215782983970408
Magdalena,2022,0.1521076499888484
Meta,2022,0.14185733512786003
Nariño,2022,0.197136563876652
Norte De Santander,2022,0.08824214202561118
Putumayo,2022,0.07920792079207921
Quindío,2022,0.10846560846560846
Risaralda,2022,0.12597679374852
Santander,2022,0.17314968972302103
Sucre,2022,0.11488708616531462
Tolima,2022,0.1170728856157578
Valle Del Cauca,2022,0.1790287046201986
Departamento de oferta del programa,2022,2022.0
Amazonas,2022,0.1111111111111111
Antioquia,2022,0.1457020019518371
Arauca,2022,0.14102564102564102
Atlántico,2022,0.14515274589440227
Bogotá D.C.,2022,0.15167788438588953
Bolívar,2022,0.10918774966711052
Boyacá,2022,0.09920484664899659
Caldas,2022,0.10182207931404073
Caquetá,2022,0.0748792270531401
Casanare,2022,0.18
Cauca,2022,0.07895897662108513
Cesar,2022,0.14423076923076922
Chocó,2022,0.18134715025906736
Córdoba,2022,0.0734632683658171
Cundinamarca,2022,0.0617906683480454
Guainía,2022,0.25
Guaviare,2022,0.2413793103448276
Huila,2022,0.0862207896857373
La Guajira,2022,0.12446351931330472
Magdalena,2022,0.10398684751335799
Meta,2022,0.1510164569215876
Nariño,2022,0.0924812030075188
Norte De Santander,2022,0.0858790856654561
Putumayo,2022,0.10855784469096671
Quindío,2022,0.11081081081081082
Risaralda,2022,0.10023474178403756
Santander,2022,0.10729479199319332
Sucre,2022,0.12431587177482409
Tolima,2022,0.14172185430463577
Valle Del Cauca,2022,0.1357171554841302
Vichada,2022,0.0
Amazonas,2023,0.20921985815602837
Antioquia,2023,0.07930607862480175
Arauca,2023,0.08241758241758242
"Archipiélago De San Andrés, Providencia Y Santa Catalina",2023,0.11428571428571428
Atlántico,2023,0.07033940547398948
Bogotá D.C.,2023,0.09493278724213579
Bolívar,2023,0.07148750303324436
Boyacá,2023,0.05480148554248828
Caldas,2023,0.05209554513481829
Caquetá,2023,0.07233886494911525
Casanare,2023,0.08197212647984414
Cauca,2023,0.07145602459803985
Cesar,2023,0.08892590052578296
Chocó,2023,0.06336846344901657
Córdoba,2023,0.052452485683459206
Cundinamarca,2023,0.06983029819664141
Guainía,2023,0.13090909090909092
Guaviare,2023,0.11437908496732026
Huila,2023,0.0788555224314695
La Guajira,2023,0.09009867301803334
Magdalena,2023,0.046919447140323284
Meta,2023,0.09155678016138555
Nariño,2023,0.05917314920024473
Norte De Santander,2023,0.05267379143023279
Putumayo,2023,0.11302681992337164
Quindío,2023,0.07659356818617735
Risaralda,2023,0.07316391093089104
Santander,2023,0.07802082492533699
Sucre,2023,0.08281154371263123
Tolima,2023,0.10311234356186376
Valle Del Cauca,2023,0.06363160360459669
Vaupés,2023,0.2625
Vichada,2023,0.14689265536723164
Departamento de oferta del programa,2023,2023.0
Amazonas,2023,0.07017543859649122
Antioquia,2023,0.13500128303823453
Arauca,2023,0.07407407407407407
"Archipiélago De San Andrés, Providencia Y Santa Catalina",2023,0.18465227817745802
Atlántico,2023,0.1193381706244503
Bogotá D.C.,2023,0.19466004006612003
Bolívar,2023,0.09804067645086792
Boyacá,2023,0.1439824143616047
Caldas,2023,0.10183938986092418
Caquetá,2023,0.16435643564356436
Casanare,2023,0.07656065959952886
Cauca,2023,0.10742326909350464
Cesar,2023,0.2115677321156773
Chocó,2023,0.07654320987654321
Córdoba,2023,0.109353507565337
Cundinamarca,2023,0.054302567661346286
Guainía,2023,0.0
Guaviare,2023,0.2222222222222222
Huila,2023,0.12757605495583907
La Guajira,2023,0.15886188500296383
Magdalena,2023,0.15948095437421514
Meta,2023,0.12742857142857142
Nariño,2023,0.10300136425648022
Norte De Santander,2023,0.11630990717939003
Putumayo,2023,0.13565150936186474
Quindío,2023,0.1006993006993007
Risaralda,2023,0.11221789883268482
Santander,2023,0.1495235480961531
Sucre,2023,0.10669162377164249
Tolima,2023,0.09944903581267217
Valle Del Cauca,2023,0.13527467053122594
Vichada,2023,0.3333333333333333
Departamento de oferta del programa,2023,2023.0
Amazonas,2023,0.0
Antioquia,2023,0.11260467166152491
"Archipiélago De San Andrés, Providencia Y Santa Catalina",2023,0.18465227817745802
Atlántico,2023,0.12288340590227383
Bogotá D.C.,2023,0.235045742434905
Bolívar,2023,0.11038738429893727
Boyacá,2023,0.15800488315312172
Caldas,2023,0.09280835676978706
Caquetá,2023,0.5
Casanare,2023,0.06325301204819277
Cauca,2023,0.5
Cesar,2023,0.34285714285714286
Chocó,2023,0.06299212598425197
Córdoba,2023,0.12637362637362637
Cundinamarca,2023,0.03266157053509382
Huila,2023,0.16545718432510886
La Guajira,2023,0.16410614525139663
Magdalena,2023,0.10709614126880314
Meta,2023,0.07489597780859916
Nariño,2023,0.21428571428571427
Norte De Santander,2023,0.11588785046728972
Putumayo,2023,0.23076923076923078
Quindío,2023,0.1148936170212766
Risaralda,2023,0.12337371018393899
Santander,2023,0.11575282854656223
Sucre,2023,0.08581235697940504
Tolima,2023,0.08165282720442862
Valle Del Cauca,2023,0.1685258486266043
Departamento de oferta del programa,2023,2023.0
Amazonas,2023,0.4
Antioquia,2023,0.13795306691449813
Arauca,2023,0.07407407407407407
Atlántico,2023,0.11174438687392055
Bogotá D.C.,2023,0.1546308607799115
Bolívar,2023,0.09461260232248239
Boyacá,2023,0.1284722222222222
Caldas,2023,0.11325545962417471
Caquetá,2023,0.16032064128256512
Casanare,2023,0.12432432432432433
Cauca,2023,0.1062992125984252
Cesar,2023,0.20418006430868169
Chocó,2023,0.09933774834437085
Córdoba,2023,0.09228650137741047
Cundinamarca,2023,0.0615028901734104
Guainía,2023,0.0
Guaviare,2023,0.2222222222222222
Huila,2023,0.10822831727205337
La Guajira,2023,0.12941176470588237
Magdalena,2023,0.25261627906976747
Meta,2023,0.16423712342079688
Nariño,2023,0.09379615952732644
Norte De Santander,2023,0.1163575042158516
Putumayo,2023,0.13517665130568357
Quindío,2023,0.09790794979079498
Risaralda,2023,0.10629170638703528
Santander,2023,0.15111695137976347
Sucre,2023,0.12114014251781473
Tolima,2023,0.14032697547683923
Valle Del Cauca,2023,0.11510477299185098
Vichada,2023,0.3333333333333333
